trip_id,timestamp,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,duration_min,fare,driver_id,vehicle_type,payment_type,weather,time_of_day,surge_multiplier,passenger_count,rating,is_cancelled,high_fare
T006749,2024-07-04 03:29:00,12.863785,77.643236,12.906845,77.640271,7.497,25.7,28.57,DR0601,MiniVan,Wallet,Foggy,Afternoon,1.0,1,4.5,0,1
T006750,2024-09-21 21:41:00,12.92516,77.634795,12.902045,77.641596,6.082,20.8,13.28,DR0234,Hatchback,Cash,Clear,Morning,1.0,1,4.5,0,0
T006751,2024-06-03 21:11:00,12.906081,77.83862,12.892706,77.852143,3.047,2.0,8.49,DR0730,MiniVan,Card,Clear,Night,1.0,1,4.9,0,0
T006752,2024-08-11 06:38:00,13.072424,77.867966,13.062294,77.901233,3.934,4.3,9.3,DR0693,Sedan,Card,Clear,Morning,1.5,1,4.4,0,0
T006753,2024-01-04 16:43:00,12.871549,77.508772,12.8881,77.498317,3.992,10.9,17.75,DR0299,Sedan,Card,Clear,Evening,1.0,2,4.9,0,1
T006754,2024-08-28 08:48:00,13.057909,77.539303,13.052871,77.54185,1.711,2.0,8.89,DR0361,SUV,Card,Cloudy,Afternoon,1.0,2,5.0,0,0
T006755,2024-11-30 02:52:00,12.986387,77.757291,12.992632,77.755522,2.939,7.3,7.05,DR0094,SUV,Wallet,Clear,Afternoon,1.0,2,5.0,0,0
T006756,2024-07-11 01:34:00,13.135864,77.693897,13.138301,77.714378,2.471,4.0,5.47,DR0003,Sedan,Card,Clear,Afternoon,1.0,1,4.9,0,0
T006757,2024-06-15 01:08:00,12.993999,77.618751,12.994034,77.666753,7.34,15.0,16.83,DR0559,Sedan,Wallet,Cloudy,Evening,1.0,1,4.8,0,1
T006758,2024-04-18 10:45:00,13.171922,77.603963,13.17407,77.625134,2.474,2.0,7.08,DR0659,MiniVan,Card,Clear,Evening,1.5,1,4.9,0,0
T006759,2024-12-14 07:23:00,13.160188,77.58987,13.180786,77.605835,3.131,8.1,10.34,DR0597,Hatchback,Card,Clear,Evening,1.25,2,4.9,0,0
T006760,2024-01-13 02:51:00,12.874115,77.71018,12.854703,77.728338,3.605,2.0,7.36,DR0511,Hatchback,Card,Clear,Afternoon,1.0,4,4.9,0,0
T006761,2024-04-14 15:52:00,13.074467,77.506992,13.071497,77.53234,3.595,14.3,9.15,DR0114,Sedan,Card,Clear,Afternoon,1.0,3,4.1,0,0
T006762,2024-02-20 15:04:00,12.88585,77.795554,12.861544,77.843843,8.123,6.9,28.68,DR0525,Sedan,Card,Clear,Evening,1.0,4,4.2,0,1
T006763,2024-11-12 04:34:00,13.129322,77.620155,13.133853,77.586447,3.895,9.3,13.55,DR0194,SUV,Wallet,Cloudy,Morning,1.0,1,4.3,0,0
T006764,2024-06-25 03:37:00,13.054289,77.670733,13.050379,77.682724,2.054,3.5,5.75,DR0715,Sedan,Wallet,Cloudy,Night,1.0,2,5.0,0,0
T006765,2024-12-02 16:07:00,12.917647,77.710821,12.939032,77.659197,6.494,2.0,10.97,DR0273,SUV,Wallet,Clear,Morning,1.0,3,3.7,0,0
T006766,2024-08-30 18:47:00,12.899649,77.584544,12.899553,77.603571,2.672,4.9,2.48,DR0038,Sedan,Card,Clear,Afternoon,1.0,1,5.0,0,0
T006767,2024-07-22 05:51:00,12.971831,77.853481,12.962954,77.864502,3.102,8.6,9.01,DR0259,Sedan,Wallet,Clear,Evening,1.0,4,4.6,0,0
T006768,2024-07-07 21:03:00,13.120289,77.772837,13.115355,77.761901,2.329,2.0,8.11,DR0335,Hatchback,UPI,Cloudy,Afternoon,1.0,4,4.6,0,0
T006769,2024-03-14 23:27:00,13.118465,77.848119,13.152933,77.794718,9.997,9.2,18.98,DR0221,Hatchback,Card,Clear,Afternoon,1.0,1,4.7,0,1
T006770,2024-07-24 03:32:00,12.81335,77.69018,12.781949,77.689892,4.214,6.9,8.49,DR0097,Bike,Card,Cloudy,Afternoon,1.0,1,3.8,0,0
T006771,2024-09-07 02:46:00,12.920915,77.672984,12.908365,77.677441,3.14,3.9,7.13,DR0470,Sedan,nan,Clear,Morning,1.0,4,4.4,1,0
T006772,2024-12-18 08:24:00,12.96914,77.594857,12.969861,77.593595,1.638,4.4,6.56,DR0231,SUV,Wallet,Clear,Evening,1.25,2,4.8,0,0
T006773,2024-07-19 09:02:00,13.034233,77.717936,13.021504,77.705508,2.988,6.6,12.21,DR0681,MiniVan,Card,Clear,Evening,1.0,1,4.9,0,0
T006774,2024-12-08 16:12:00,12.859811,77.737265,12.869624,77.71933,2.712,2.0,7.55,DR0371,Sedan,Card,Rainy,Evening,1.0,4,4.9,0,0
T006775,2024-12-10 18:04:00,12.934113,77.667969,12.932983,77.666934,1.784,16.1,7.99,DR0470,SUV,Card,Clear,Evening,1.0,4,4.6,0,0
T006776,2024-07-09 17:33:00,13.154239,77.558153,13.159359,77.542115,1.966,2.0,6.18,DR0111,SUV,Card,Clear,Morning,1.0,3,5.0,0,0
T006777,2024-06-09 08:01:00,12.990619,77.609242,12.992976,77.625428,1.987,4.9,6.64,DR0129,Sedan,UPI,Clear,Morning,1.0,2,4.6,0,0
T006778,2024-02-22 02:04:00,13.097657,77.505701,13.095596,77.504127,1.166,10.3,5.37,DR0606,SUV,Wallet,Clear,Morning,1.5,2,4.7,0,0
T006779,2024-04-08 00:10:00,12.993911,77.627656,12.968095,77.593162,6.486,17.2,18.55,DR0114,Bike,Cash,Rainy,Morning,1.0,4,4.8,0,1
T006780,2024-11-16 20:51:00,12.985993,77.732304,12.989515,77.735838,0.715,4.1,4.58,DR0639,Sedan,Card,Clear,Night,1.0,3,4.4,0,0
T006781,2024-02-20 11:23:00,13.04877,77.882284,13.013502,77.890568,5.602,12.9,16.52,DR0774,Sedan,Card,Windy,Afternoon,1.0,2,4.8,0,1
T006782,2024-05-24 22:13:00,12.903746,77.571159,12.890307,77.603518,4.695,13.3,7.48,DR0296,MiniVan,Card,Clear,Night,1.0,1,4.5,0,0
T006783,2024-09-12 00:01:00,12.899921,77.522186,12.909705,77.540749,4.804,8.9,12.17,DR0007,Sedan,Card,Rainy,Morning,1.0,2,4.5,0,0
T006784,2024-03-28 19:50:00,13.195742,77.618525,13.219535,77.600551,3.363,7.9,8.17,DR0526,Sedan,UPI,Rainy,Evening,1.0,3,4.8,0,0
T006785,2024-12-21 13:12:00,13.147597,77.562719,13.194585,77.591236,6.123,16.0,25.41,DR0748,Hatchback,Card,Rainy,Morning,1.25,4,4.9,0,1
T006786,2024-08-25 01:28:00,13.095102,77.778208,13.086537,77.750487,3.577,9.8,13.56,DR0405,SUV,Card,Clear,Evening,1.5,3,4.6,0,0
T006787,2024-01-11 08:17:00,12.854858,77.5023,12.837555,77.502863,2.869,9.4,5.74,DR0373,MiniVan,nan,Clear,Morning,1.0,2,4.6,1,0
T006788,2024-03-31 05:13:00,12.81209,77.892347,12.822536,77.907428,2.046,2.0,4.77,DR0612,Hatchback,UPI,Clear,Morning,1.0,1,4.8,0,0
T006789,2024-09-27 06:18:00,12.870165,77.842267,12.907564,77.871441,6.552,12.6,14.88,DR0005,SUV,Card,Clear,Afternoon,1.25,2,4.7,0,0
T006790,2024-11-11 01:33:00,13.175092,77.696268,13.205747,77.734046,5.744,7.6,12.64,DR0270,Sedan,Card,Clear,Afternoon,1.0,2,4.3,0,0
T006791,2024-12-04 07:54:00,13.126516,77.868377,13.105814,77.893871,4.125,7.2,9.62,DR0196,SUV,Wallet,Clear,Afternoon,1.0,1,5.0,0,0
T006792,2024-11-06 16:14:00,13.00923,77.751224,13.00642,77.748491,2.005,2.0,3.34,DR0003,Sedan,Cash,Rainy,Evening,1.0,4,4.3,0,0
T006793,2024-01-28 07:05:00,13.187512,77.897506,13.20452,77.909099,2.455,2.0,7.29,DR0493,MiniVan,Card,Clear,Evening,1.0,2,5.0,0,0
T006794,2024-09-23 08:03:00,12.858633,77.611322,12.877027,77.615811,2.628,3.1,8.02,DR0398,Hatchback,Wallet,Clear,Morning,1.5,1,4.8,0,0
T006795,2024-02-10 05:05:00,13.02366,77.898762,13.035497,77.884574,3.544,11.1,10.04,DR0166,SUV,Card,Windy,Afternoon,1.0,4,4.8,0,0
T006796,2024-01-28 22:35:00,12.873289,77.572099,12.864314,77.569786,1.174,2.0,5.44,DR0213,Hatchback,UPI,Clear,Afternoon,1.0,3,5.0,0,0
T006797,2024-09-09 13:32:00,12.922571,77.641367,12.934231,77.677324,4.208,2.0,11.17,DR0739,Hatchback,Wallet,Cloudy,Afternoon,1.0,4,4.8,0,0
T006798,2024-06-23 12:43:00,13.176054,77.87413,13.194641,77.887053,2.825,2.0,10.37,DR0432,SUV,Cash,Clear,Morning,1.0,4,5.0,0,0
T006799,2024-08-24 12:09:00,13.147311,77.648217,13.128671,77.689404,5.455,7.4,10.53,DR0025,Sedan,Wallet,Clear,Afternoon,2.0,1,4.6,0,0
T006800,2024-11-06 19:00:00,12.84072,77.583935,12.867324,77.562285,7.141,13.7,23.21,DR0209,Sedan,Card,Clear,Afternoon,1.0,3,3.8,0,1
T006801,2024-01-26 02:55:00,12.899818,77.523795,12.919657,77.516164,3.732,8.5,12.59,DR0271,Sedan,Cash,Clear,Night,1.0,1,4.5,0,0
T006802,2024-07-11 13:10:00,13.037803,77.559583,13.022964,77.567888,3.559,2.2,13.08,DR0666,Hatchback,Card,Clear,Morning,1.0,2,5.0,0,0
T006803,2024-10-31 13:32:00,12.824541,77.642089,12.843039,77.656937,3.467,8.0,8.28,DR0277,Sedan,Cash,Clear,Morning,1.0,3,5.0,0,0
T006804,2024-06-09 16:57:00,13.020034,77.668493,13.036296,77.666157,2.843,14.4,7.89,DR0391,Bike,UPI,Clear,Afternoon,1.0,1,5.0,0,0
T006805,2024-07-10 01:11:00,13.033797,77.71698,13.05082,77.73299,2.923,14.6,8.89,DR0562,Sedan,Card,Clear,Night,1.0,3,5.0,0,0
T006806,2024-06-30 17:11:00,12.916387,77.825435,12.947906,77.841294,4.18,2.0,10.7,DR0052,Hatchback,Card,Cloudy,Evening,1.0,1,4.7,0,0
T006807,2024-11-27 03:02:00,12.917249,77.505366,12.91704,77.477607,3.739,20.8,21.28,DR0790,Sedan,Cash,Cloudy,Afternoon,1.5,4,4.6,0,1
T006808,2024-01-19 05:04:00,12.891632,77.836446,12.898262,77.851515,2.266,9.9,8.32,DR0116,Hatchback,Card,Foggy,Evening,1.0,2,5.0,0,0
T006809,2024-11-16 11:12:00,13.174271,77.7309,13.121496,77.752365,7.43,19.1,19.87,DR0760,MiniVan,Wallet,Clear,Morning,1.25,1,4.9,0,1
T006810,2024-10-24 23:30:00,12.955548,77.802591,12.977865,77.808514,3.031,2.0,2.87,DR0496,SUV,Wallet,Clear,Night,1.0,4,4.5,0,0
T006811,2024-10-23 13:34:00,13.034108,77.802792,13.054499,77.765992,4.747,7.3,11.94,DR0336,Hatchback,Wallet,Clear,Morning,1.0,1,5.0,0,0
T006812,2024-05-30 11:38:00,12.92063,77.861281,12.947751,77.855744,4.255,12.1,15.32,DR0757,SUV,Card,Clear,Morning,1.0,3,4.1,0,0
T006813,2024-07-07 07:16:00,13.081066,77.537352,13.062332,77.546111,2.834,2.0,8.12,DR0510,Hatchback,Wallet,Windy,Morning,1.0,1,4.3,0,0
T006814,2024-05-14 16:17:00,12.840577,77.728606,12.859817,77.711292,3.616,7.5,11.65,DR0549,Sedan,Wallet,Clear,Afternoon,1.0,4,4.1,0,0
T006815,2024-04-01 20:59:00,12.828657,77.863612,12.849032,77.881978,5.428,17.2,14.37,DR0735,Sedan,Card,Rainy,Morning,1.25,2,4.7,0,0
T006816,2024-11-15 12:48:00,13.097714,77.787683,13.084695,77.802274,3.639,4.8,13.15,DR0206,Hatchback,Cash,Windy,Night,1.0,3,5.0,0,0
T006817,2024-07-03 16:20:00,13.090667,77.538634,13.111786,77.541324,2.8,15.5,8.15,DR0601,SUV,Card,Rainy,Afternoon,1.0,2,4.8,0,0
T006818,2024-09-21 00:30:00,12.906001,77.745586,12.915261,77.745935,2.763,8.2,4.56,DR0175,Sedan,Cash,Cloudy,Afternoon,1.0,2,4.1,0,0
T006819,2024-02-06 19:06:00,12.942019,77.819952,12.908058,77.82381,4.524,2.0,14.99,DR0122,Hatchback,Card,Windy,Afternoon,1.0,2,4.7,0,0
T006820,2024-10-14 22:59:00,13.182904,77.609945,13.194594,77.609864,1.309,2.0,6.2,DR0347,Sedan,UPI,Cloudy,Morning,1.0,2,4.4,0,0
T006821,2024-08-28 11:29:00,12.841732,77.752997,12.826388,77.727288,3.924,12.1,6.03,DR0736,SUV,Card,Rainy,Morning,1.0,3,4.2,0,0
T006822,2024-12-30 03:03:00,12.873259,77.836165,12.83974,77.827563,5.016,2.3,11.42,DR0523,Sedan,Card,Clear,Afternoon,1.0,1,4.2,0,0
T006823,2024-02-18 21:38:00,12.972015,77.709547,12.979346,77.710996,1.633,9.9,5.55,DR0360,Sedan,Card,Rainy,Afternoon,1.5,3,5.0,0,0
T006824,2024-07-16 02:45:00,12.91284,77.577675,12.911533,77.606047,3.428,12.5,18.23,DR0145,Hatchback,Wallet,Windy,Afternoon,1.5,2,4.7,0,1
T006825,2024-07-05 13:52:00,13.059603,77.719873,13.08768,77.733714,6.269,10.5,10.72,DR0339,Hatchback,Card,Clear,Night,1.0,2,5.0,0,0
T006826,2024-07-15 12:22:00,13.076241,77.735202,13.079875,77.764648,4.289,6.9,8.9,DR0522,Hatchback,Wallet,Clear,Night,1.0,2,5.0,0,0
T006827,2024-01-20 20:23:00,13.010555,77.661141,13.026126,77.633042,7.782,20.5,21.17,DR0054,Sedan,Wallet,Cloudy,Night,1.0,2,4.7,0,1
T006828,2024-06-21 16:32:00,13.044479,77.771847,13.054655,77.764723,1.855,10.7,4.61,DR0347,MiniVan,Card,Clear,Afternoon,1.25,3,5.0,0,0
T006829,2024-04-19 07:43:00,12.973368,77.673333,12.993787,77.71481,9.47,20.4,18.62,DR0688,Hatchback,Card,Rainy,Morning,1.0,2,4.5,0,1
T006830,2024-08-13 08:00:00,13.104155,77.850962,13.086427,77.836103,4.613,9.9,10.54,DR0028,Hatchback,Cash,Rainy,Afternoon,2.0,4,4.6,0,0
T006831,2024-03-25 17:01:00,12.816839,77.81665,12.82081,77.801392,2.157,12.9,4.99,DR0732,Sedan,Cash,Clear,Evening,1.0,2,4.8,0,0
T006832,2024-06-07 19:03:00,12.925157,77.821909,12.922342,77.816474,1.807,4.9,7.2,DR0524,Sedan,Cash,Clear,Morning,1.0,3,4.7,0,0
T006833,2024-08-14 07:28:00,13.073772,77.710431,13.086846,77.750793,5.667,7.6,13.42,DR0717,SUV,Cash,Clear,Evening,1.0,1,4.8,0,0
T006834,2024-01-24 09:02:00,12.931858,77.578539,12.936974,77.565109,1.971,2.0,10.4,DR0505,Hatchback,Wallet,Rainy,Morning,1.25,2,4.1,0,0
T006835,2024-10-14 04:15:00,12.831414,77.789769,12.819133,77.800918,2.239,2.0,5.51,DR0156,Hatchback,Cash,Clear,Morning,1.0,2,5.0,0,0
T006836,2024-09-18 05:50:00,12.938005,77.527569,12.931247,77.535409,1.489,2.0,4.03,DR0628,Hatchback,Card,Clear,Night,1.0,4,4.4,0,0
T006837,2024-01-21 21:58:00,13.084598,77.70703,13.117568,77.66846,6.161,9.3,12.11,DR0088,SUV,Card,Rainy,Evening,1.0,1,4.6,0,0
T006838,2024-01-24 15:05:00,12.848794,77.521192,12.814907,77.520878,4.963,15.4,12.87,DR0050,Hatchback,UPI,Clear,Evening,1.0,2,4.7,0,0
T006839,2024-11-06 08:29:00,13.089853,77.711367,13.10404,77.700309,2.154,2.0,9.21,DR0178,Hatchback,Card,Clear,Night,1.0,2,5.0,0,0
T006840,2024-04-13 09:58:00,13.110182,77.774369,13.135011,77.787928,4.009,11.5,8.71,DR0082,Bike,Wallet,Clear,Afternoon,1.0,4,4.9,0,0
T006841,2024-11-10 04:19:00,13.05412,77.667679,13.065697,77.702461,4.526,11.4,13.11,DR0202,Hatchback,Wallet,Rainy,Evening,1.0,3,4.5,0,0
T006842,2024-07-01 05:27:00,12.897694,77.666761,12.937114,77.65987,4.903,4.9,7.64,DR0013,Sedan,Card,Rainy,Evening,1.25,1,3.8,0,0
T006843,2024-05-04 22:16:00,13.122118,77.549118,13.140888,77.542226,4.168,3.7,7.62,DR0269,Sedan,Cash,Clear,Evening,1.0,3,4.9,0,0
T006844,2024-04-09 20:23:00,12.885777,77.62074,12.893459,77.671096,7.996,6.5,13.76,DR0722,Hatchback,Cash,Clear,Morning,1.0,3,5.0,0,0
T006845,2024-08-28 12:52:00,13.162328,77.677709,13.152994,77.663479,2.016,7.2,7.33,DR0409,Sedan,Card,Foggy,Morning,1.0,3,4.3,0,0
T006846,2024-02-10 01:12:00,13.082658,77.845425,13.090712,77.818565,3.903,5.3,6.28,DR0594,Sedan,Card,Clear,Afternoon,1.25,3,4.8,0,0
T006847,2024-05-26 22:53:00,12.821888,77.859192,12.835522,77.886743,4.614,10.4,10.53,DR0790,Hatchback,Card,Foggy,Night,1.0,4,4.8,0,0
T006848,2024-05-06 05:42:00,13.119715,77.881432,13.119785,77.880419,0.184,2.0,3.78,DR0396,Hatchback,Wallet,Clear,Evening,1.0,4,5.0,0,0
T006849,2024-02-26 06:42:00,13.002573,77.540105,12.987717,77.545772,3.248,3.4,8.88,DR0295,MiniVan,Wallet,Clear,Afternoon,2.0,4,4.4,0,0
T006850,2024-05-08 18:43:00,12.98106,77.618484,12.956975,77.663114,5.795,11.7,15.0,DR0505,Sedan,Cash,Cloudy,Afternoon,1.25,4,5.0,0,0
T006851,2024-07-11 23:04:00,12.968204,77.685165,12.971913,77.657106,3.256,2.0,5.97,DR0179,SUV,Card,Foggy,Afternoon,1.0,2,4.5,0,0
T006852,2024-09-04 07:27:00,13.042652,77.756698,13.013046,77.752788,5.142,5.0,19.6,DR0771,SUV,Card,Clear,Night,1.0,2,4.2,0,1
T006853,2024-02-01 12:30:00,13.089831,77.781119,13.080401,77.756394,3.919,6.3,11.85,DR0166,MiniVan,Cash,Windy,Afternoon,1.0,4,4.3,0,0
T006854,2024-11-14 10:12:00,13.158391,77.814407,13.109756,77.82111,8.943,31.2,13.83,DR0737,MiniVan,Card,Windy,Afternoon,1.0,1,4.6,0,0
T006855,2024-11-16 15:24:00,12.909178,77.69835,12.925838,77.687289,2.4,14.4,14.55,DR0474,Bike,Cash,Clear,Night,1.0,3,4.8,0,0
T006856,2024-09-09 13:43:00,13.052311,77.722634,13.075391,77.699175,4.114,14.2,19.49,DR0254,Sedan,Cash,Clear,Afternoon,1.0,4,4.7,0,1
T006857,2024-12-03 08:46:00,13.074537,77.884228,13.076116,77.898874,3.683,2.3,7.36,DR0552,Sedan,Cash,Rainy,Afternoon,1.0,2,4.5,0,0
T006858,2024-06-05 04:48:00,13.069919,77.596011,13.106548,77.596218,4.274,16.6,18.76,DR0565,Bike,Wallet,Clear,Evening,1.0,4,4.5,0,1
T006859,2024-10-26 21:19:00,12.9972,77.821504,13.024148,77.796471,4.373,2.0,13.44,DR0369,MiniVan,Card,Rainy,Evening,1.0,2,4.1,0,0
T006860,2024-09-22 10:51:00,12.956409,77.784727,12.966005,77.76092,3.343,2.0,9.97,DR0401,MiniVan,UPI,Clear,Afternoon,1.0,4,3.9,0,0
T006861,2024-07-24 07:44:00,13.104952,77.556036,13.102687,77.560192,2.949,2.0,9.35,DR0652,Hatchback,UPI,Clear,Evening,1.0,1,4.2,0,0
T006862,2024-03-06 12:27:00,12.920004,77.870597,12.913016,77.837181,4.345,6.9,6.5,DR0596,MiniVan,Card,Clear,Morning,1.0,2,4.1,0,0
T006863,2024-07-22 12:33:00,12.883221,77.842142,12.894471,77.846692,1.49,2.0,4.43,DR0013,Hatchback,Wallet,Clear,Morning,1.0,3,5.0,0,0
T006864,2024-11-24 23:49:00,13.018332,77.811802,13.015507,77.838593,3.31,11.3,10.47,DR0586,Sedan,Cash,Clear,Afternoon,1.0,1,4.8,0,0
T006865,2024-12-25 09:09:00,12.907044,77.550709,12.918009,77.564051,2.968,2.7,15.11,DR0488,Bike,Wallet,Clear,Afternoon,1.0,4,4.9,0,0
T006866,2024-06-12 13:03:00,12.813293,77.555868,12.825742,77.543402,2.167,2.0,5.6,DR0346,Sedan,Card,Rainy,Afternoon,1.0,4,4.7,0,0
T006867,2024-03-31 11:37:00,12.82063,77.773279,12.816039,77.778766,1.282,8.0,8.12,DR0485,MiniVan,Wallet,Clear,Afternoon,2.0,2,4.4,0,0
T006868,2024-09-29 20:10:00,13.078004,77.542908,13.09992,77.517876,3.969,11.6,18.82,DR0239,Hatchback,Card,Cloudy,Afternoon,1.0,4,4.5,0,1
T006869,2024-01-28 17:18:00,13.189258,77.545326,13.184687,77.548052,3.138,17.0,7.81,DR0720,SUV,Wallet,Clear,Afternoon,1.0,4,3.9,0,0
T006870,2024-02-25 03:34:00,12.981875,77.660112,12.982302,77.653575,0.758,2.0,7.98,DR0416,Hatchback,Cash,Clear,Evening,1.0,1,4.4,0,0
T006871,2024-07-24 02:36:00,12.858824,77.502151,12.839274,77.481364,4.294,2.0,11.83,DR0164,Hatchback,Card,Clear,Evening,1.0,3,4.3,0,0
T006872,2024-12-27 10:10:00,13.127233,77.788593,13.121821,77.801068,1.588,9.9,8.29,DR0391,MiniVan,Cash,Cloudy,Evening,1.0,3,3.9,0,0
T006873,2024-04-30 00:09:00,12.904574,77.716083,12.947738,77.676533,8.494,2.0,19.81,DR0299,SUV,UPI,Cloudy,Evening,1.0,4,4.8,0,1
T006874,2024-06-10 19:31:00,13.198251,77.53127,13.180243,77.507553,4.067,2.0,10.33,DR0144,MiniVan,UPI,Clear,Morning,1.0,2,4.5,0,0
T006875,2024-04-27 15:41:00,13.025306,77.717433,13.03406,77.696121,2.58,4.2,8.29,DR0395,Hatchback,Card,Cloudy,Evening,1.0,1,5.0,0,0
T006876,2024-06-09 18:49:00,12.893053,77.521635,12.883963,77.511539,2.314,2.0,9.38,DR0216,Sedan,nan,Clear,Morning,1.0,2,5.0,1,0
T006877,2024-01-03 14:04:00,12.998402,77.528278,12.954124,77.554265,8.225,14.7,15.06,DR0420,MiniVan,Card,Clear,Afternoon,1.0,3,5.0,0,0
T006878,2024-08-05 01:46:00,12.934153,77.694186,12.945332,77.709272,6.477,2.4,15.11,DR0089,Bike,Card,Clear,Morning,1.0,1,5.0,0,0
T006879,2024-08-05 15:03:00,13.111789,77.699929,13.100666,77.702036,1.646,9.5,6.35,DR0227,Sedan,Wallet,Clear,Afternoon,1.0,2,4.7,0,0
T006880,2024-04-25 04:20:00,12.842326,77.635598,12.848707,77.636761,0.78,4.8,4.08,DR0234,MiniVan,Wallet,Foggy,Afternoon,1.0,3,4.6,0,0
T006881,2024-04-06 08:56:00,13.142801,77.748709,13.162595,77.748473,5.161,10.4,15.01,DR0408,Hatchback,Card,Rainy,Afternoon,1.0,4,4.4,0,0
T006882,2024-10-04 23:39:00,13.106935,77.654943,13.111627,77.68238,3.364,8.0,11.37,DR0019,Hatchback,Cash,Clear,Afternoon,1.5,2,5.0,0,0
T006883,2024-03-09 13:38:00,13.144546,77.734784,13.151111,77.69847,6.122,9.0,26.54,DR0131,Sedan,Card,Clear,Afternoon,1.25,2,4.2,0,1
T006884,2024-01-18 04:18:00,13.157997,77.639914,13.140639,77.655345,2.999,3.1,10.38,DR0450,MiniVan,Cash,Clear,Evening,1.25,3,4.6,0,0
T006885,2024-01-15 18:11:00,12.891911,77.785987,12.906048,77.775823,2.142,2.0,7.83,DR0297,Bike,Card,Clear,Evening,1.0,2,4.6,0,0
T006886,2024-11-17 20:09:00,13.008402,77.731714,13.004609,77.741774,3.631,19.8,7.18,DR0038,Sedan,Card,Rainy,Afternoon,1.0,3,4.6,0,0
T006887,2024-05-12 23:48:00,13.139969,77.564017,13.1,77.574173,4.833,7.5,20.95,DR0756,Sedan,Card,Clear,Night,1.0,2,3.9,0,1
T006888,2024-02-07 04:03:00,12.950955,77.774508,12.9675,77.789172,3.061,2.0,8.01,DR0670,Sedan,Cash,Clear,Afternoon,1.0,4,4.6,0,0
T006889,2024-11-16 19:46:00,12.824163,77.813574,12.846823,77.845247,5.781,16.2,21.19,DR0149,MiniVan,Card,Clear,Afternoon,1.0,2,4.5,0,1
T006890,2024-02-24 05:56:00,12.916654,77.52635,12.946276,77.498929,6.09,12.6,15.67,DR0171,MiniVan,Card,Clear,Morning,1.0,2,5.0,0,0
T006891,2024-05-02 21:14:00,12.896768,77.743984,12.940185,77.764093,6.172,19.8,20.8,DR0110,Hatchback,Card,Clear,Evening,1.0,1,5.0,0,1
T006892,2024-01-08 13:13:00,13.148025,77.816172,13.163496,77.814895,3.235,11.1,15.61,DR0664,MiniVan,Cash,Windy,Morning,1.0,2,4.3,0,0
T006893,2024-09-04 20:41:00,12.985539,77.545861,12.995818,77.536644,1.896,7.4,6.08,DR0025,Sedan,Card,Cloudy,Evening,1.0,4,5.0,0,0
T006894,2024-09-12 05:52:00,13.073418,77.860661,13.095249,77.901336,5.266,5.3,6.44,DR0788,Hatchback,Cash,Rainy,Night,1.0,1,4.3,0,0
T006895,2024-10-03 03:21:00,13.184848,77.66592,13.167108,77.679958,2.547,3.2,8.3,DR0586,SUV,UPI,Clear,Afternoon,1.5,1,4.4,0,0
T006896,2024-04-06 00:15:00,12.919675,77.795136,12.886236,77.786792,5.859,26.4,13.21,DR0005,Sedan,Wallet,Rainy,Morning,1.0,2,4.6,0,0
T006897,2024-04-29 18:09:00,13.10448,77.85962,13.09494,77.878766,3.742,4.4,15.43,DR0496,Sedan,Card,Clear,Afternoon,1.0,1,4.8,0,0
T006898,2024-12-08 09:55:00,12.809106,77.895855,12.834651,77.894934,3.044,2.6,7.58,DR0599,Sedan,Cash,Clear,Night,1.0,4,4.1,0,0
T006899,2024-10-26 21:34:00,12.841646,77.73357,12.828424,77.724912,1.837,2.0,2.88,DR0162,Bike,Card,Rainy,Night,1.5,1,4.8,0,0
T006900,2024-01-14 13:29:00,12.864746,77.78171,12.874058,77.769588,2.251,2.0,6.68,DR0080,Hatchback,UPI,Windy,Morning,1.0,3,4.5,0,0
T006901,2024-09-09 12:51:00,12.924967,77.60068,12.936433,77.606771,2.547,8.8,6.66,DR0324,Sedan,Card,Clear,Night,1.0,3,4.4,0,0
T006902,2024-10-23 15:36:00,12.961195,77.616019,12.96608,77.603741,1.557,2.0,3.91,DR0160,Sedan,Card,Windy,Afternoon,1.0,2,4.2,0,0
T006903,2024-07-23 02:57:00,12.990806,77.840308,12.965254,77.843416,3.454,2.0,15.17,DR0154,Bike,Card,Clear,Evening,1.0,1,4.7,0,0
T006904,2024-08-21 13:35:00,12.898133,77.659298,12.904987,77.677038,3.918,6.3,13.93,DR0547,Sedan,Card,Clear,Morning,1.5,1,4.9,0,0
T006905,2024-01-01 08:41:00,12.826486,77.828974,12.818055,77.831184,1.981,2.7,6.83,DR0559,MiniVan,UPI,Foggy,Afternoon,1.0,1,4.0,0,0
T006906,2024-01-11 23:15:00,13.071009,77.520239,13.105066,77.559769,6.028,12.9,9.58,DR0711,Hatchback,Card,Rainy,Morning,1.0,3,4.2,0,0
T006907,2024-01-13 19:23:00,12.809465,77.587301,12.832202,77.587565,2.745,4.1,16.17,DR0111,Hatchback,Cash,Clear,Evening,1.0,1,4.2,0,0
T006908,2024-02-28 00:38:00,13.123788,77.568038,13.116062,77.595018,3.522,2.0,10.85,DR0046,Sedan,Card,Clear,Afternoon,1.5,2,4.8,0,0
T006909,2024-12-27 15:59:00,13.171662,77.710827,13.206977,77.730353,4.796,18.5,12.42,DR0605,Sedan,Wallet,Clear,Evening,2.0,1,4.8,0,0
